"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20180101","2018","52","2018","642","ROU","Romania","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2050.9","true","0","false","0","2217935.24","2217935.24","6","false","true",
"C","A","20180101","2018","52","2018","643","RUS","Russian Federation","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","73683","false","5","u","73683","false","1218.01","false",,"false",,"519343.48","519343.48","0","false","true",
"C","A","20180101","2018","52","2018","670","VCT","Saint Vincent and the Grenadines","X","Export","842","USA","USA","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","47","false","8","kg","47","false","47","false",,"false",,"7448.722","7448.722","0","false","true",
"C","A","20180101","2018","52","2018","682","SAU","Saudi Arabia","X","Export","842","USA","USA","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","10659","false",,"false",,"8470573.859","8470573.859","0","false","true",
"C","A","20180101","2018","52","2018","688","SRB","Serbia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","28.093","true",,"false","4783","4760","4760","0","false","true",
"C","A","20180101","2018","52","2018","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","413270.246","true",,"false",,"55842281.44","55842281.44","0","false","true",
"C","A","20180101","2018","52","2018","702","SGP","Singapore","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2538298.722","true","0","false","0","553312362.017","553312362.017","6","false","true",
"C","A","20180101","2018","52","2018","703","SVK","Slovakia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","9516.248","true","0","false",,"2956768.701","2956768.701","4","false","true",
"C","A","20180101","2018","52","2018","704","VNM","Viet Nam","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2827924.706","true","0","false",,"387466403.87","387466403.87","6","false","true",
"C","A","20180101","2018","52","2018","705","SVN","Slovenia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","149.62","false","0","false",,"88562.31","88562.31","2","false","true",
"C","A","20180101","2018","52","2018","710","ZAF","South Africa","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","7661.549","true","0","false","0","990443.284","990443.284","6","false","true",
"C","A","20180101","2018","52","2018","688","SRB","Serbia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","45.512","true",,"false","86063","81624","81624","0","false","true",
"C","A","20180101","2018","52","2018","699","IND","India","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","17553.56","true",,"false",,"12114559.159","12114559.159","0","false","true",
"C","A","20180101","2018","52","2018","702","SGP","Singapore","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","0","4501859876.142","4501859876.142","6","false","true",
"C","A","20180101","2018","52","2018","703","SVK","Slovakia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1016.02","true","0","false",,"707229.655","707229.655","4","false","true",
"C","A","20180101","2018","52","2018","704","VNM","Viet Nam","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true","0","false",,"284731808.95","284731808.95","6","false","true",
"C","A","20180101","2018","52","2018","705","SVN","Slovenia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","779.17","false","0","false",,"647309.53","647309.53","2","false","true",
"C","A","20180101","2018","52","2018","710","ZAF","South Africa","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","0","701659.622","701659.622","6","false","true",
"C","A","20180101","2018","52","2018","724","ESP","Spain","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","65130.495","false","65130.495","false","0","false",,"1750541.475","1750541.475","0","false","true",
"C","A","20180101","2018","52","2018","724","ESP","Spain","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","48525.83","false","0","false",,"7297328.053","7297328.053","0","false","true",
"C","A","20180101","2018","52","2018","752","SWE","Sweden","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","327491.364","true","0","false","0","47729600.408","47729600.408","6","false","true",
"C","A","20180101","2018","52","2018","757","CHE","Switzerland","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","15056.538","true","0","false","0","23542350.234","23542350.234","6","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true",,"false",,"150891603.54","150891603.54","0","false","true",
"C","A","20180101","2018","52","2018","780","TTO","Trinidad and Tobago","X","Export","842","USA","USA","0","W00","World","H4","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","45","false","5","u","45","false","419","false","0","false","0","7831.237","7831.237","0","false","true",
"C","A","20180101","2018","52","2018","784","ARE","United Arab Emirates","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","4929.193","false","0","false","0","499534.04","499534.04","2","false","true",
"C","A","20180101","2018","52","2018","788","TUN","Tunisia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","276","false","0","false",,"6479.782","6479.782","2","false","true",
"C","A","20180101","2018","52","2018","752","SWE","Sweden","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","7689.012","true","0","false","0","8855039.354","8855039.354","6","false","true",
"C","A","20180101","2018","52","2018","757","CHE","Switzerland","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","24218.267","true","0","false","0","47796777.764","47796777.764","6","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"812381485.88","812381485.88","0","false","true",
"C","A","20180101","2018","52","2018","780","TTO","Trinidad and Tobago","X","Export","842","USA","USA","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","415","false","0","false","0","224083.892","224083.892","0","false","true",
"C","A","20180101","2018","52","2018","784","ARE","United Arab Emirates","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1411.51","false","0","false","0","1096102.854","1096102.854","2","false","true",
"C","A","20180101","2018","52","2018","788","TUN","Tunisia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2","false","0","false",,"2288.384","2288.384","2","false","true",
"C","A","20180101","2018","52","2018","792","TUR","TŠéye","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","9696504","false","0","false","0","54401156","54401156","2","false","true",
"C","A","20180101","2018","52","2018","804","UKR","Ukraine","X","Export","842","USA","USA","0","W00","World","H4","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1694.861","false",,"false",,"1375481.94","1375481.94","0","false","true",
"C","A","20180101","2018","52","2018","807","MKD","North Macedonia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0.093","true",,"false",,"9.25","9.25","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","244213","false","0","false",,"132614471.256","132614471.256","0","false","true",
"C","A","20180101","2018","52","2018","858","URY","Uruguay","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11","false","5","u","11","false","2.7","false","0","false",,"986","986","0","false","true",
"C","A","20180101","2018","52","2018","792","TUR","TŠéye","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","4809","false","0","false","0","229898","229898","2","false","true",
"C","A","20180101","2018","52","2018","804","UKR","Ukraine","X","Export","842","USA","USA","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","38.99","false",,"false",,"39708.24","39708.24","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","233813.937","true","0","false",,"158235181.354","158235181.354","0","false","true",
"C","A","20180101","2018","52","2018","834","TZA","United Rep. of Tanzania","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","32","false",,"false",,"37568.03","37568.03","0","false","true",
"C","A","20180101","2018","52","2018","858","URY","Uruguay","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1047","false","5","u","1047","false","161.76","false","0","false",,"34431","34431","0","false","true",
"C","A","20180101","2018","52","2018","894","ZMB","Zambia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"11.492","11.492","0","false","true",
"C","A","20190101","2019","52","2019","31","AZE","Azerbaijan","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","7.3","false","0","false","0","6752.8","6752.8","0","false","true",
"C","A","20190101","2019","52","2019","32","ARG","Argentina","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1412","false","5","u","1412","false","32.24","false","0","false",,"21732.43","21732.43","0","false","true",
"C","A","20190101","2019","52","2019","36","AUS","Australia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","48478.455","true","185941.68","false",,"7501490.902","7501490.902","6","false","true",
"C","A","20190101","2019","52","2019","40","AUT","Austria","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","33875","false","0","false",,"6259383.579","6259383.579","2","false","true",
"C","A","20190101","2019","52","2019","44","BHS","Bahamas","X","Export","842","USA","USA","0","W00","World","H4","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25.816","true","0","false",,"259.999","259.999","4","false","true",
"C","A","20190101","2019","52","2019","51","ARM","Armenia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6","false","5","u","6","false","108","false","0","false","0","901.84","901.84","0","false","true",
"C","A","20190101","2019","52","2019","56","BEL","Belgium","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","13767.93","false","0","false","0","13265526.264","13265526.264","2","false","true",
"C","A","20190101","2019","52","2019","76","BRA","Brazil","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","20682.702","true","0","false",,"746971","746971","6","false","true",
"C","A","20190101","2019","52","2019","100","BGR","Bulgaria","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","16084.261","true","0","false",,"505757.415","505757.415","6","false","true",
"C","A","20190101","2019","52","2019","104","MMR","Myanmar","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4604","false","5","u","4604","false",,"false","0","false",,"390205.75","390205.75","0","false","true",
"C","A","20190101","2019","52","2019","112","BLR","Belarus","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","332","false","5","u","332","false","10.685","true","0","false",,"88300","88300","4","false","true",
"C","A","20190101","2019","52","2019","116","KHM","Cambodia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","5830905.8","false","0","false",,"18992679.41","18992679.41","2","false","true",
"C","A","20190101","2019","52","2019","24","AGO","Angola","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","253.32","false","0","false",,"11213.839","11213.839","0","false","true",
"C","A","20190101","2019","52","2019","28","ATG","Antigua and Barbuda","X","Export","842","USA","USA","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.11","false","8","kg","0.11","false","0.11","false","0","false",,"197.889","197.889","0","false","true",
"C","A","20190101","2019","52","2019","31","AZE","Azerbaijan","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","1","false","0","false","0","116.47","116.47","0","false","true",
"C","A","20190101","2019","52","2019","32","ARG","Argentina","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","14883","false","5","u","14883","false","1283.32","false","0","false",,"310691.79","310691.79","0","false","true",
"C","A","20190101","2019","52","2019","36","AUS","Australia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","9347.007","true","14114.94","false",,"6729043.965","6729043.965","6","false","true",
"C","A","20190101","2019","52","2019","40","AUT","Austria","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","25329","false","0","false",,"21882123.534","21882123.534","2","false","true",
"C","A","20190101","2019","52","2019","44","BHS","Bahamas","X","Export","842","USA","USA","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1791.997","true","0","false",,"11899.958","11899.958","4","false","true",
"C","A","20190101","2019","52","2019","52","BRB","Barbados","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"32","32","0","false","true",
"C","A","20190101","2019","52","2019","56","BEL","Belgium","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","20873.9","false","0","false","0","39431200.062","39431200.062","2","false","true",
"C","A","20190101","2019","52","2019","60","BMU","Bermuda","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1","false","0","false",,"30000","30000","2","false","true",
"C","A","20190101","2019","52","2019","68","BOL","Bolivia (Plurinational State of)","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","307.17","false","5","u","307.17","false","456","false","0","false","0","54864.76","54864.76","0","false","true",
"C","A","20190101","2019","52","2019","76","BRA","Brazil","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","12871.931","true","0","false",,"10505827","10505827","6","false","true",
"C","A","20190101","2019","52","2019","100","BGR","Bulgaria","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","32833","false","0","false",,"35556866.385","35556866.385","2","false","true",
"C","A","20190101","2019","52","2019","112","BLR","Belarus","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","34","false","5","u","34","false","4","false","0","false",,"4100","4100","0","false","true",
"C","A","20190101","2019","52","2019","116","KHM","Cambodia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3037.16","false","0","false",,"390875.86","390875.86","2","false","true",
"C","A","20190101","2019","52","2019","124","CAN","Canada","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","124685586.396","124685586.396","0","false","true",
"C","A","20190101","2019","52","2019","144","LKA","Sri Lanka","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","7899.586","7899.586","4","false","true",
"C","A","20190101","2019","52","2019","152","CHL","Chile","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2450","false","5","u","2450","false","0","false","0","false","0","138014.28","138014.28","0","false","true",
"C","A","20190101","2019","52","2019","156","CHN","China","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","82921322.609","true","0","false","0","732568507","732568507","4","false","true",
"C","A","20190101","2019","52","2019","170","COL","Colombia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","254","false","103.76","false","0","false",,"6592.1","6592.1","0","false","true",
"C","A","20190101","2019","52","2019","188","CRI","Costa Rica","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","304.57","true","0","false",,"170476.73","170476.73","6","false","true",
"C","A","20190101","2019","52","2019","191","HRV","Croatia","X","Export","842","USA","USA","0","W00","World","H5","HS","true","8541","Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","119751.615","true","-1","N/A","0","false","5953.622","false","0","false",,"34854","34854","2","false","true",
